datetime,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,hour,month
2014-05-06 15:00:00,146.0,146.0,42.0,48.0,900.0,118.0,20.8,998.8,7.1,0.0,SSE,1.6,Aotizhongxin,15,5
2014-05-06 16:00:00,106.0,117.0,38.0,51.0,900.0,115.0,20.4,998.0,5.2,0.0,E,1.2,Aotizhongxin,16,5
2014-05-06 17:00:00,87.5,137.0,39.0,52.0,900.0,129.0,19.9,997.5,7.3,0.0,NE,1.4,Aotizhongxin,17,5
2014-05-06 18:00:00,69.0,160.0,38.0,56.0,1000.0,118.0,18.8,997.8,7.2,0.0,ENE,1.2,Aotizhongxin,18,5
2014-05-06 19:00:00,96.0,188.0,37.0,61.0,1100.0,107.0,18.3,998.9,8.0,0.0,S,0.8,Aotizhongxin,19,5
2014-05-06 20:00:00,108.0,208.0,39.0,68.0,1300.0,88.0,17.9,997.9,7.0,0.0,ENE,0.9,Aotizhongxin,20,5
2014-05-06 21:00:00,113.0,210.0,40.0,81.0,1300.0,68.0,17.4,998.9,7.2,0.0,N,1.6,Aotizhongxin,21,5
2014-05-06 22:00:00,117.0,230.0,43.0,87.0,1400.0,49.0,15.3,997.9,11.9,0.4,WNW,0.8,Aotizhongxin,22,5
2014-05-06 23:00:00,118.0,250.0,41.0,108.0,1500.0,21.0,13.5,997.7,12.1,0.0,NE,0.6,Aotizhongxin,23,5
2014-05-07 00:00:00,121.0,227.0,33.0,103.0,1900.0,12.0,12.9,998.1,12.0,0.0,SE,1.1,Aotizhongxin,0,5
2014-05-07 01:00:00,130.0,194.0,39.0,99.0,2400.0,4.0,12.6,997.3,11.2,0.0,NNE,0.5,Aotizhongxin,1,5
2014-05-07 02:00:00,134.0,174.0,46.0,95.0,2700.0,3.0,11.6,997.0,10.5,0.0,E,0.1,Aotizhongxin,2,5
2014-05-07 03:00:00,132.0,187.0,44.0,104.0,2700.0,2.0,11.5,997.2,10.7,0.0,ENE,1.0,Aotizhongxin,3,5
2014-05-07 04:00:00,131.0,204.0,27.0,99.0,2700.0,2.0,11.2,997.8,9.5,0.0,E,0.7,Aotizhongxin,4,5
2014-05-07 05:00:00,136.0,194.0,29.0,104.0,2400.0,2.0,11.0,998.7,8.9,0.0,NNE,0.1,Aotizhongxin,5,5
2014-05-07 06:00:00,128.0,189.0,24.0,103.0,1800.0,2.0,12.9,999.7,9.0,0.0,NNE,0.7,Aotizhongxin,6,5
2014-05-07 07:00:00,122.0,199.0,28.0,102.0,1400.0,2.0,16.7,1000.4,4.4,0.0,NNE,2.8,Aotizhongxin,7,5
2014-05-07 08:00:00,135.0,226.0,30.0,82.0,1200.0,23.0,19.9,1000.7,0.3,0.0,N,4.0,Aotizhongxin,8,5
2014-05-07 09:00:00,56.0,166.0,13.0,31.0,600.0,71.0,20.6,1001.3,0.9,0.0,N,2.5,Aotizhongxin,9,5
2014-05-07 10:00:00,21.0,241.0,2.0,11.0,400.0,95.0,21.7,1001.5,1.1142857142857143,0.0,N,3.9,Aotizhongxin,10,5
2014-05-07 11:00:00,23.0,62.0,2.0,19.0,400.0,90.0,22.8,1001.6,1.3285714285714285,0.0,N,4.3,Aotizhongxin,11,5
2014-05-07 12:00:00,27.0,103.0,7.0,20.0,400.0,94.0,24.0,1001.3,1.542857142857143,0.0,N,3.1,Aotizhongxin,12,5
2014-05-07 13:00:00,26.0,89.0,7.0,16.0,400.0,105.0,25.1,1000.8,1.7571428571428571,0.0,N,4.2,Aotizhongxin,13,5
2014-05-07 14:00:00,25.0,86.0,7.0,16.0,400.0,108.0,24.9,1000.2,1.9714285714285713,0.0,NNW,3.3,Aotizhongxin,14,5
2014-05-07 15:00:00,19.0,67.0,6.0,16.0,400.0,108.0,25.1,1000.4,2.1857142857142855,0.0,NNW,3.9,Aotizhongxin,15,5
2014-05-07 16:00:00,18.0,47.0,4.0,17.0,500.0,104.0,26.0,1000.5,2.4,0.0,N,1.9,Aotizhongxin,16,5
2014-05-07 17:00:00,14.0,44.0,3.0,18.0,400.0,96.0,24.8,1001.8,2.6142857142857143,0.0,NNE,1.5,Aotizhongxin,17,5
2014-05-07 18:00:00,99.0,99.0,2.0,17.0,300.0,92.0,22.7,1002.7,2.8285714285714283,0.0,NE,1.7,Aotizhongxin,18,5
2014-05-07 19:00:00,46.0,46.0,2.0,25.0,300.0,83.0,19.2,1004.1,3.0428571428571427,0.0,NW,0.4,Aotizhongxin,19,5
2014-05-07 20:00:00,37.0,54.0,2.0,57.0,400.0,43.0,17.0,1005.7,3.257142857142857,0.0,ENE,0.9,Aotizhongxin,20,5
2014-05-07 21:00:00,51.0,75.0,3.0,66.0,500.0,32.0,19.0,1006.3,3.471428571428571,0.0,E,1.8,Aotizhongxin,21,5
2014-05-07 22:00:00,46.0,57.0,2.0,41.0,400.0,58.0,17.9,1007.5,3.6857142857142855,0.0,E,1.3,Aotizhongxin,22,5
2014-05-07 23:00:00,33.0,80.0,3.0,47.0,400.0,49.0,15.5,1007.9,3.9,0.0,NNE,0.6,Aotizhongxin,23,5
2014-05-08 00:00:00,63.0,225.0,15.0,78.0,1000.0,22.0,13.9,1008.4,8.9,0.0,S,1.0,Aotizhongxin,0,5
2014-05-08 01:00:00,87.0,158.0,12.0,88.0,1000.0,24.0,13.1,1008.7,9.7,0.0,SW,1.7,Aotizhongxin,1,5
2014-05-08 02:00:00,108.0,156.0,14.0,73.0,900.0,31.0,11.4,1008.9,9.3,0.0,WSW,0.1,Aotizhongxin,2,5
2014-05-08 03:00:00,122.0,157.0,12.0,84.0,1100.0,10.0,10.6,1009.6,9.4,0.0,WSW,0.5,Aotizhongxin,3,5
2014-05-08 04:00:00,132.0,178.0,12.0,85.0,1200.0,2.0,10.3,1009.3,9.2,0.0,NE,0.0,Aotizhongxin,4,5
2014-05-08 05:00:00,134.0,195.0,12.0,94.0,1300.0,2.0,10.3,1010.1,9.5,0.0,N,0.7,Aotizhongxin,5,5
2014-05-08 06:00:00,135.0,181.0,12.0,83.0,1400.0,2.0,11.2,1010.4,7.5,0.0,ENE,0.8,Aotizhongxin,6,5
2014-05-08 07:00:00,130.0,165.0,15.0,93.0,1500.0,2.0,14.8,1010.5,8.7,0.0,ENE,1.1,Aotizhongxin,7,5
2014-05-08 08:00:00,138.0,193.0,20.0,99.0,1400.0,4.0,17.6,1010.7,9.2,0.0,NNE,1.1,Aotizhongxin,8,5
2014-05-08 09:00:00,146.0,204.0,25.0,97.0,1500.0,21.0,19.5,1010.6,7.2,0.0,WSW,2.3,Aotizhongxin,9,5
2014-05-08 10:00:00,116.0,116.0,24.0,63.0,1100.0,77.0,19.9,1010.1,7.9,0.0,WSW,2.3,Aotizhongxin,10,5
2014-05-08 11:00:00,64.0,82.0,21.0,30.0,800.0,118.0,21.4,1008.8,9.0,0.0,SSW,2.1,Aotizhongxin,11,5
2014-05-08 12:00:00,60.0,105.0,17.0,27.0,700.0,130.0,22.0,1008.0,7.4,0.0,SSW,2.4,Aotizhongxin,12,5
2014-05-08 13:00:00,62.0,87.0,17.0,24.0,700.0,140.0,21.9,1006.9,7.3,0.0,SSW,3.8,Aotizhongxin,13,5
2014-05-08 14:00:00,87.0,112.0,16.0,30.0,700.0,143.0,21.7,1006.7,7.1,0.0,SW,3.2,Aotizhongxin,14,5
2014-05-08 15:00:00,99.0,110.0,15.0,27.0,700.0,153.0,21.6,1006.0,7.0,0.0,SSW,3.1,Aotizhongxin,15,5
2014-05-08 16:00:00,78.0,146.0,16.0,29.0,700.0,162.0,22.2,1005.5,6.8,0.0,SW,1.5,Aotizhongxin,16,5
2014-05-08 17:00:00,67.0,116.0,17.0,31.0,600.0,164.0,21.7,1005.5,6.4,0.0,S,1.8,Aotizhongxin,17,5
2014-05-08 18:00:00,65.0,126.0,18.0,36.0,700.0,162.0,21.3,1005.7,5.6,0.0,SSW,1.8,Aotizhongxin,18,5
2014-05-08 19:00:00,64.0,129.0,18.0,42.0,800.0,139.0,19.9,1006.4,5.9,0.0,SSE,1.9,Aotizhongxin,19,5
2014-05-08 20:00:00,68.0,129.0,23.0,60.0,1100.0,106.0,19.2,1007.3,5.6,0.0,SSE,1.7,Aotizhongxin,20,5
2014-05-08 21:00:00,62.0,125.0,23.0,62.0,1200.0,87.0,18.6,1007.8,4.0,0.0,SSE,1.5,Aotizhongxin,21,5
2014-05-08 22:00:00,52.0,106.0,23.0,56.0,800.0,84.0,18.3,1008.8,6.5,0.0,SW,0.5,Aotizhongxin,22,5
2014-05-08 23:00:00,63.0,130.0,40.0,67.0,900.0,70.0,17.6,1008.9,7.0,0.0,SSE,1.8,Aotizhongxin,23,5
2014-05-09 00:00:00,72.0,124.0,38.0,66.0,900.0,67.0,17.5,1008.9,7.2,0.0,SSE,1.4,Aotizhongxin,0,5
2014-05-09 01:00:00,70.0,107.0,31.0,55.0,900.0,79.0,16.6,1009.1,8.8,0.0,NE,1.1,Aotizhongxin,1,5
2014-05-09 02:00:00,62.0,95.0,22.0,44.0,800.0,78.0,16.3,1009.1,7.5,0.0,NNE,0.9,Aotizhongxin,2,5
2014-05-09 03:00:00,62.0,107.0,22.0,51.0,600.0,55.0,16.2,1008.8,7.9,0.0,E,1.0,Aotizhongxin,3,5
2014-05-09 04:00:00,63.0,91.0,18.0,44.0,500.0,64.0,16.1,1008.8,6.2,0.0,E,0.9,Aotizhongxin,4,5
2014-05-09 05:00:00,66.0,86.0,23.0,57.5,800.0,41.0,16.3,1009.2,6.1,0.0,NNE,1.0,Aotizhongxin,5,5
2014-05-09 06:00:00,79.0,118.0,47.0,71.0,1500.0,36.0,16.9,1009.3,4.9,0.0,ESE,1.4,Aotizhongxin,6,5
2014-05-09 07:00:00,83.0,131.0,63.0,85.0,2000.0,33.0,17.1,1009.6,4.7,0.0,ESE,1.1,Aotizhongxin,7,5
2014-05-09 08:00:00,77.0,155.0,69.0,91.0,2300.0,32.0,17.5,1009.7,5.7,0.0,SE,2.3,Aotizhongxin,8,5
2014-05-09 09:00:00,78.0,164.0,68.0,84.0,2400.0,38.0,16.9,1010.2,7.3,0.0,ESE,2.3,Aotizhongxin,9,5
2014-05-09 10:00:00,80.0,163.0,59.0,73.0,2200.0,46.0,16.8,1010.2,8.5,0.0,SE,1.1,Aotizhongxin,10,5
2014-05-09 11:00:00,80.0,137.0,44.0,63.0,1800.0,52.0,16.8,1010.3,9.0,0.0,NE,1.2,Aotizhongxin,11,5
2014-05-09 12:00:00,77.0,121.0,37.0,59.0,1500.0,58.0,17.5,1009.7,9.4,0.0,ENE,1.4,Aotizhongxin,12,5
2014-05-09 13:00:00,66.0,100.0,36.0,49.0,1200.0,72.0,18.6,1009.1,8.8,0.0,ESE,1.7,Aotizhongxin,13,5
2014-05-09 14:00:00,69.0,109.0,35.0,50.0,1400.0,76.0,18.8,1008.6,8.7,0.0,E,1.7,Aotizhongxin,14,5
2014-05-09 15:00:00,75.0,115.0,37.0,59.0,1500.0,69.0,18.6,1008.0,8.3,0.0,NE,1.0,Aotizhongxin,15,5
2014-05-09 16:00:00,72.0,127.0,35.0,66.0,1400.0,67.0,18.9,1007.4,8.2,0.0,NE,0.9,Aotizhongxin,16,5
2014-05-09 17:00:00,59.0,106.0,27.0,59.0,900.0,91.0,19.6,1007.1,4.5,0.0,NNE,0.9,Aotizhongxin,17,5
2014-05-09 18:00:00,35.0,80.0,17.0,36.0,500.0,127.0,19.1,1007.9,4.4,0.0,E,0.9,Aotizhongxin,18,5
2014-05-09 19:00:00,34.0,111.0,12.0,42.0,400.0,112.0,18.6,1009.1,4.7,0.0,E,2.6,Aotizhongxin,19,5
2014-05-09 20:00:00,37.0,139.0,14.0,43.0,600.0,103.0,17.7,1009.7,5.6,0.0,E,1.4,Aotizhongxin,20,5
2014-05-09 21:00:00,45.0,147.0,23.0,45.0,1000.0,95.0,16.8,1009.9,5.7,0.0,S,1.1,Aotizhongxin,21,5
2014-05-09 22:00:00,52.0,117.0,25.0,42.0,1000.0,97.0,16.2,1010.4,5.8,0.0,SE,0.8,Aotizhongxin,22,5
2014-05-09 23:00:00,56.0,108.0,24.0,43.0,1000.0,92.0,15.7,1010.5,6.4,0.0,ESE,1.6,Aotizhongxin,23,5
2014-05-10 00:00:00,53.0,94.0,24.0,47.0,1100.0,80.0,15.9,1010.5,7.1,0.0,NE,0.7,Aotizhongxin,0,5
2014-05-10 01:00:00,48.0,84.0,23.0,47.0,1100.0,73.0,15.1,1010.1,6.4,0.0,E,1.7,Aotizhongxin,1,5
2014-05-10 02:00:00,44.0,72.0,27.0,42.0,1100.0,73.0,15.0,1009.9,6.3,0.0,E,0.0,Aotizhongxin,2,5
2014-05-10 03:00:00,40.0,77.0,27.0,47.0,1000.0,62.0,14.3,1010.0,7.6,0.0,ENE,0.8,Aotizhongxin,3,5
2014-05-10 04:00:00,40.0,82.0,25.0,53.0,1000.0,54.0,13.6,1010.3,7.4,0.0,ENE,0.5,Aotizhongxin,4,5
2014-05-10 05:00:00,47.0,87.0,28.0,47.0,1000.0,56.0,13.9,1010.7,7.0,0.0,NE,1.0,Aotizhongxin,5,5
2014-05-10 06:00:00,45.0,84.0,28.0,52.0,1000.0,49.0,14.9,1011.0,6.5,0.0,ENE,1.2,Aotizhongxin,6,5
2014-05-10 07:00:00,45.0,84.0,31.0,69.0,1100.0,38.0,15.7,1011.2,6.9,0.0,E,1.4,Aotizhongxin,7,5
2014-05-10 08:00:00,49.0,101.0,35.0,65.0,1100.0,44.0,16.1,1011.2,7.3,0.0,NE,2.8,Aotizhongxin,8,5
2014-05-10 09:00:00,51.0,95.0,36.0,48.0,1200.0,61.0,17.1,1011.2,7.7,0.0,ENE,1.7,Aotizhongxin,9,5
2014-05-10 10:00:00,62.0,92.0,36.0,48.0,1200.0,67.0,17.2,1011.6,7.5,0.0,ENE,1.6,Aotizhongxin,10,5
2014-05-10 11:00:00,72.0,99.0,39.0,45.0,1100.0,74.0,17.5,1011.1,7.8,0.0,NE,1.7,Aotizhongxin,11,5
2014-05-10 12:00:00,55.0,96.0,39.0,47.0,1200.0,75.0,17.8,1011.1,8.1,0.0,ENE,1.5,Aotizhongxin,12,5
2014-05-10 13:00:00,60.0,96.0,43.0,55.0,1300.0,70.0,18.8,1010.2,7.9,0.0,NE,2.1,Aotizhongxin,13,5
2014-05-10 14:00:00,64.0,105.0,42.0,57.0,1300.0,77.0,19.3,1009.7,8.0,0.0,NE,2.0,Aotizhongxin,14,5
2014-05-10 15:00:00,68.0,100.0,36.0,48.0,1200.0,99.0,19.2,1009.3,7.3,0.0,NNE,2.2,Aotizhongxin,15,5
2014-05-10 16:00:00,73.0,101.0,33.0,50.0,1100.0,101.0,19.0,1009.1,7.7,0.0,NNE,1.7,Aotizhongxin,16,5
2014-05-10 17:00:00,66.0,107.0,30.0,56.0,1100.0,99.0,18.6,1008.6,8.3,0.0,NE,1.5,Aotizhongxin,17,5
2014-05-10 18:00:00,70.0,121.0,28.0,62.0,1200.0,92.0,18.0,1009.0,8.0,0.0,NE,1.2,Aotizhongxin,18,5
2014-05-10 19:00:00,65.0,116.0,27.0,66.0,1200.0,75.0,16.7,1009.1,8.9,0.0,N,1.1,Aotizhongxin,19,5
2014-05-10 20:00:00,71.0,122.0,24.0,88.0,1500.0,45.0,16.4,1010.1,9.1,0.0,ESE,0.0,Aotizhongxin,20,5
2014-05-10 21:00:00,76.0,98.0,26.0,93.0,1400.0,35.0,17.2,1010.5,6.1,0.0,SSE,2.0,Aotizhongxin,21,5
2014-05-10 22:00:00,49.0,85.0,29.0,64.0,1400.0,49.0,14.7,1010.9,9.1,0.1,S,0.5,Aotizhongxin,22,5
2014-05-10 23:00:00,45.0,143.0,17.0,54.0,1100.0,56.0,13.0,1010.5,10.9,0.9,N,0.6,Aotizhongxin,23,5
2014-05-11 00:00:00,42.0,79.0,9.0,58.0,1200.0,32.0,11.7,1009.7,10.4,1.9,NE,1.9,Aotizhongxin,0,5
2014-05-11 01:00:00,40.0,47.0,6.0,64.0,1200.0,22.0,10.7,1008.2,9.9,3.1,NNE,1.8,Aotizhongxin,1,5
2014-05-11 02:00:00,33.0,35.0,4.0,53.0,1200.0,33.0,10.5,1006.9,10.0,2.0,ENE,2.1,Aotizhongxin,2,5
2014-05-11 03:00:00,36.0,36.0,5.0,36.0,1300.0,44.0,10.9,1005.9,10.6,1.7,NE,2.1,Aotizhongxin,3,5
2014-05-11 04:00:00,48.0,48.0,4.0,28.0,1100.0,46.0,11.1,1005.2,10.9,1.2,NE,0.8,Aotizhongxin,4,5
2014-05-11 05:00:00,45.0,45.0,4.0,23.0,1000.0,60.0,11.0,1004.4,10.8,2.9,NE,1.5,Aotizhongxin,5,5
2014-05-11 06:00:00,39.0,39.0,3.0,19.0,900.0,64.0,11.0,1003.9,10.8,0.8,NE,1.5,Aotizhongxin,6,5
2014-05-11 07:00:00,32.0,32.0,3.0,20.0,800.0,65.0,11.1,1003.6,10.9,2.8,NE,2.0,Aotizhongxin,7,5
2014-05-11 08:00:00,26.0,26.0,3.0,24.0,700.0,62.0,11.2,1003.6,11.0,3.3,ENE,1.5,Aotizhongxin,8,5
2014-05-11 09:00:00,27.0,27.0,2.0,27.0,800.0,54.0,11.2,1002.9,11.0,3.5,NE,1.3,Aotizhongxin,9,5
2014-05-11 10:00:00,25.0,25.0,3.0,32.0,800.0,54.0,11.3,1002.0,11.0,1.5,NNE,1.4,Aotizhongxin,10,5
2014-05-11 11:00:00,21.0,21.0,3.0,28.0,1000.0,65.0,11.4,1000.9,10.9,1.2,NE,1.0,Aotizhongxin,11,5
2014-05-11 12:00:00,19.0,19.0,4.0,25.0,1000.0,77.0,11.7,999.8,11.1,0.7,NNE,1.5,Aotizhongxin,12,5
2014-05-11 13:00:00,12.0,12.0,3.0,22.0,900.0,90.0,12.8,998.7,11.7,0.5,NNE,1.2,Aotizhongxin,13,5
2014-05-11 14:00:00,9.0,9.0,3.0,22.0,800.0,92.0,13.6,997.5,10.9,0.2,NE,2.0,Aotizhongxin,14,5
2014-05-11 15:00:00,10.0,10.0,2.0,20.0,700.0,99.0,14.1,996.7,9.5,0.0,NNW,1.7,Aotizhongxin,15,5
2014-05-11 16:00:00,9.0,9.0,5.0,17.0,500.0,105.0,14.3,996.3,9.9,0.0,WSW,0.7,Aotizhongxin,16,5
2014-05-11 17:00:00,9.0,9.0,5.0,22.0,500.0,97.0,13.9,995.9,10.1,0.0,SW,1.4,Aotizhongxin,17,5
2014-05-11 18:00:00,10.0,13.0,5.0,31.0,500.0,85.0,13.3,995.9,10.7,0.0,SW,2.2,Aotizhongxin,18,5
2014-05-11 19:00:00,13.0,20.0,4.0,37.0,600.0,73.0,12.8,995.7,10.9,0.0,SW,1.6,Aotizhongxin,19,5
2014-05-11 20:00:00,20.0,34.0,3.0,44.0,600.0,65.0,12.5,996.0,10.9,0.0,SW,1.6,Aotizhongxin,20,5
2014-05-11 21:00:00,24.0,30.0,3.0,39.0,500.0,60.0,12.2,995.7,10.9,0.0,SSW,1.4,Aotizhongxin,21,5
2014-05-11 22:00:00,25.0,32.0,3.0,44.0,600.0,45.0,12.1,996.0,11.2,0.0,SW,1.2,Aotizhongxin,22,5
2014-05-11 23:00:00,20.0,26.0,3.0,46.0,600.0,37.0,11.4,995.5,10.8,0.0,WSW,0.0,Aotizhongxin,23,5
2014-05-12 00:00:00,25.0,28.0,3.0,50.0,600.0,24.0,11.0,994.8,10.7,0.0,SW,1.0,Aotizhongxin,0,5
2014-05-12 01:00:00,24.0,32.0,2.0,59.0,700.0,5.0,11.0,994.4,10.7,0.0,WSW,0.8,Aotizhongxin,1,5
2014-05-12 02:00:00,25.0,28.0,3.0,50.0,700.0,2.0,10.8,994.1,10.6,0.0,NE,0.5,Aotizhongxin,2,5
2014-05-12 03:00:00,24.0,27.0,3.0,47.0,600.0,2.0,10.5,994.1,10.3,0.0,NE,0.4,Aotizhongxin,3,5
2014-05-12 04:00:00,43.0,46.0,4.0,59.0,700.0,2.0,9.9,994.2,9.7,0.0,NNE,0.1,Aotizhongxin,4,5
2014-05-12 05:00:00,36.0,40.0,5.0,64.0,800.0,2.0,10.3,995.4,10.3,0.0,NE,0.5,Aotizhongxin,5,5
2014-05-12 06:00:00,56.0,61.0,6.0,69.0,1000.0,2.0,12.0,996.0,12.0,0.0,NE,1.2,Aotizhongxin,6,5
2014-05-12 07:00:00,60.0,82.0,5.0,82.0,1000.0,2.0,15.1,996.6,13.0,0.0,W,0.6,Aotizhongxin,7,5
2014-05-12 08:00:00,50.0,54.0,7.0,78.0,1000.0,2.0,22.4,996.6,9.2,0.0,W,1.6,Aotizhongxin,8,5
2014-05-12 09:00:00,58.0,78.0,10.0,98.0,1000.0,8.0,26.0,996.8,6.1,0.0,NW,2.3,Aotizhongxin,9,5
2014-05-12 10:00:00,43.0,48.0,8.0,85.0,1100.0,33.0,27.4,996.6,5.6,0.0,WNW,2.0,Aotizhongxin,10,5
2014-05-12 11:00:00,32.666666666666664,55.0,7.0,36.0,400.0,89.0,28.2,996.0,6.3,0.0,WSW,3.4,Aotizhongxin,11,5
2014-05-12 12:00:00,22.333333333333332,62.0,6.0,22.0,300.0,108.0,27.7,995.5,8.5,0.0,SSW,2.3,Aotizhongxin,12,5
2014-05-12 13:00:00,12.0,39.0,7.0,26.0,300.0,113.0,28.2,994.8,7.4,0.0,S,3.5,Aotizhongxin,13,5
2014-05-12 14:00:00,24.0,44.0,6.0,27.0,300.0,125.0,29.0,994.1,10.2,0.0,SW,4.3,Aotizhongxin,14,5
2014-05-12 15:00:00,23.0,64.0,6.0,31.0,200.0,127.0,28.8,993.6,9.5,0.0,SW,3.6,Aotizhongxin,15,5
2014-05-12 16:00:00,22.0,87.0,6.0,36.0,300.0,131.0,28.5,993.3,9.7,0.0,SW,3.6,Aotizhongxin,16,5
2014-05-12 17:00:00,26.0,92.0,8.0,29.0,300.0,146.0,28.0,993.1,10.7,0.0,SW,2.7,Aotizhongxin,17,5
2014-05-12 18:00:00,38.0,146.0,11.0,44.0,400.0,132.0,27.1,993.2,11.6,0.0,SW,3.6,Aotizhongxin,18,5
2014-05-12 19:00:00,44.0,150.0,10.0,56.0,500.0,117.0,25.5,994.1,13.0,0.0,SW,3.3,Aotizhongxin,19,5
2014-05-12 20:00:00,54.0,159.0,12.0,58.0,500.0,114.0,24.4,995.1,13.3,0.0,SW,2.7,Aotizhongxin,20,5
2014-05-12 21:00:00,56.0,176.0,17.0,49.0,500.0,105.0,23.3,995.0,13.5,0.0,SW,2.3,Aotizhongxin,21,5
2014-05-12 22:00:00,58.0,158.0,16.0,53.0,500.0,80.0,23.0,995.2,12.6,0.0,SW,2.0,Aotizhongxin,22,5
2014-05-12 23:00:00,59.0,147.0,20.0,49.0,600.0,77.0,21.8,995.0,11.2,0.0,SSW,2.8,Aotizhongxin,23,5
2014-05-13 00:00:00,54.0,129.0,20.0,57.0,600.0,67.0,19.4,994.8,11.2,0.0,SSW,0.9,Aotizhongxin,0,5
2014-05-13 01:00:00,47.0,116.0,16.0,61.0,600.0,56.0,16.6,995.0,12.7,0.0,WSW,0.7,Aotizhongxin,1,5
2014-05-13 02:00:00,42.0,121.0,15.0,69.0,600.0,42.0,14.3,994.6,11.6,0.0,WSW,0.1,Aotizhongxin,2,5
2014-05-13 03:00:00,43.0,102.0,14.0,73.0,600.0,30.0,13.0,994.8,11.6,0.0,ENE,0.6,Aotizhongxin,3,5
2014-05-13 04:00:00,42.0,113.0,13.0,72.0,600.0,23.0,13.3,995.0,12.5,0.0,ENE,0.7,Aotizhongxin,4,5
2014-05-13 05:00:00,48.0,134.0,11.0,83.0,600.0,2.0,14.4,995.7,12.6,0.0,NE,1.6,Aotizhongxin,5,5
2014-05-13 06:00:00,61.0,165.0,10.0,95.0,800.0,2.0,15.9,995.9,12.1,0.0,NE,1.3,Aotizhongxin,6,5
2014-05-13 07:00:00,85.0,188.0,9.0,94.0,900.0,2.0,18.8,996.0,12.3,0.0,NE,1.6,Aotizhongxin,7,5
2014-05-13 08:00:00,80.0,169.0,13.0,88.0,900.0,5.0,20.4,995.8,12.1,0.0,ESE,0.8,Aotizhongxin,8,5
2014-05-13 09:00:00,83.0,192.0,16.0,85.0,800.0,13.0,22.2,995.3,13.3,0.0,SW,1.6,Aotizhongxin,9,5
2014-05-13 10:00:00,89.0,207.0,19.0,97.0,900.0,14.0,24.7,995.0,12.9,0.0,WNW,0.9,Aotizhongxin,10,5
2014-05-13 11:00:00,102.0,184.0,21.0,121.0,1200.0,30.0,26.8,993.9,11.7,0.0,NE,2.8,Aotizhongxin,11,5
2014-05-13 12:00:00,95.0,155.0,23.0,107.0,1100.0,56.0,28.7,993.7,10.4,0.0,NNE,2.2,Aotizhongxin,12,5
2014-05-13 13:00:00,96.0,145.0,21.0,74.0,900.0,88.0,29.7,993.7,4.3,0.0,N,4.3,Aotizhongxin,13,5
2014-05-13 14:00:00,52.0,99.0,13.0,29.0,500.0,120.0,29.8,993.3,3.7,0.0,NNW,4.9,Aotizhongxin,14,5
2014-05-13 15:00:00,40.0,114.0,8.0,15.0,400.0,122.0,29.8,993.0,2.9,0.0,N,2.4,Aotizhongxin,15,5
2014-05-13 16:00:00,50.0,103.0,7.0,15.0,400.0,124.0,29.5,992.6,0.1,0.0,N,4.4,Aotizhongxin,16,5
2014-05-13 17:00:00,39.0,89.0,7.0,14.0,300.0,115.0,28.1,992.8,0.1631578947368421,0.0,N,2.8,Aotizhongxin,17,5
2014-05-13 18:00:00,30.0,83.0,8.0,19.0,300.0,110.0,26.7,993.2,0.22631578947368422,0.0,N,3.4,Aotizhongxin,18,5
2014-05-13 19:00:00,31.0,92.0,7.0,23.0,300.0,102.0,25.7,994.9,0.2894736842105263,0.0,NNW,2.7,Aotizhongxin,19,5
2014-05-13 20:00:00,38.0,117.0,5.0,29.0,300.0,88.0,24.7,996.4,0.3526315789473684,0.0,N,2.7,Aotizhongxin,20,5
2014-05-13 21:00:00,36.0,98.0,2.0,27.0,300.0,84.0,22.9,997.6,0.41578947368421054,0.0,NNE,1.2,Aotizhongxin,21,5
2014-05-13 22:00:00,26.0,100.0,4.0,37.0,300.0,67.0,22.4,998.3,0.4789473684210526,0.0,N,3.9,Aotizhongxin,22,5
2014-05-13 23:00:00,29.0,101.0,3.0,39.0,300.0,58.0,19.7,999.3,0.5421052631578948,0.0,NE,3.0,Aotizhongxin,23,5
2014-05-14 00:00:00,28.0,145.0,3.0,17.0,200.0,78.0,18.6,999.2,0.6052631578947368,0.0,NNE,3.1,Aotizhongxin,0,5
2014-05-14 01:00:00,34.0,189.0,2.0,15.0,200.0,73.0,18.0,999.6,0.6684210526315789,0.0,NNE,2.0,Aotizhongxin,1,5
2014-05-14 02:00:00,46.0,147.0,2.0,15.0,200.0,71.0,18.0,1000.1,0.731578947368421,0.0,N,3.1,Aotizhongxin,2,5
2014-05-14 03:00:00,25.0,124.0,2.0,24.0,200.0,62.0,17.3,999.9,0.7947368421052632,0.0,NE,3.1,Aotizhongxin,3,5
2014-05-14 04:00:00,31.0,133.0,6.0,30.0,200.0,53.0,16.7,1000.7,0.8578947368421053,0.0,NNE,2.7,Aotizhongxin,4,5
2014-05-14 05:00:00,21.0,95.0,10.0,17.0,200.0,65.0,16.8,1001.4,0.9210526315789473,0.0,NNE,2.8,Aotizhongxin,5,5
2014-05-14 06:00:00,17.0,81.0,8.0,16.0,200.0,65.0,17.7,1001.9,0.9842105263157894,0.0,N,3.2,Aotizhongxin,6,5
2014-05-14 07:00:00,16.0,75.0,7.0,20.0,300.0,56.0,18.0,1002.3,1.0473684210526315,0.0,NNE,3.1,Aotizhongxin,7,5
